order_id,customer_id,product_name,category,region,sales_rep,order_date,unit_price,quantity,discount,total_amount,status,payment_method
ORD-000924,165,Phone,Computing,West,Alice Johnson,2024-04-26,1125.41,2,0.14,1935.71,Cancelled,Cash
ORD-000925,57,Headphones,Electronics,East,Alice Johnson,2024-09-05,52.13,1,0.15,44.31,Completed,PayPal
ORD-000926,82,Mouse,Electronics,East,Eva Brown,2024-03-03,11.28,5,0.15,47.94,Completed,Cash
ORD-000927,16,Monitor,Accessories,East,Bob Smith,2024-03-17,296.07,2,0.1,532.93,Completed,Credit Card
ORD-000928,93,Tablet,Electronics,South,David Wilson,2024-02-19,207.11,5,0.05,983.77,Completed,Bank Transfer
ORD-000929,109,Laptop,Computing,South,David Wilson,2024-02-11,1301.78,3,0.03,3788.18,Completed,Bank Transfer
ORD-000930,175,Monitor,Computing,East,Alice Johnson,2024-06-07,230.09,5,0.19,931.86,Cancelled,Bank Transfer
ORD-000931,28,Keyboard,Accessories,North,Eva Brown,2024-09-01,66.14,1,0.19,53.57,Completed,Bank Transfer
ORD-000932,180,Laptop,Electronics,South,Carol Davis,2024-04-23,832.95,2,0.12,1465.99,Completed,Bank Transfer
ORD-000933,34,Keyboard,Mobile,Central,Eva Brown,2024-12-07,49.58,4,0.14,170.56,Completed,Credit Card
ORD-000934,198,Phone,Electronics,South,Alice Johnson,2024-03-02,555.29,4,0.17,1843.56,Cancelled,Bank Transfer
ORD-000935,12,Phone,Computing,Central,Alice Johnson,2024-02-08,880.2,4,0.06,3309.55,Cancelled,PayPal
ORD-000936,184,Tablet,Computing,Central,Alice Johnson,2024-08-05,335.45,3,0.02,986.22,Completed,Cash
ORD-000937,109,Tablet,Accessories,East,David Wilson,2024-10-21,728.96,5,0.18,2988.74,Completed,Bank Transfer
ORD-000938,164,Webcam,Electronics,West,Carol Davis,2024-04-12,141.76,3,0.04,408.27,Completed,Credit Card
ORD-000939,98,Webcam,Mobile,South,Alice Johnson,2024-10-24,107.63,2,0.06,202.34,Cancelled,Cash
ORD-000940,80,Mouse,Accessories,East,Carol Davis,2024-06-15,23.79,5,0.03,115.38,Completed,Cash
ORD-000941,180,Keyboard,Mobile,East,Eva Brown,2024-08-23,29.81,3,0.1,80.49,Completed,Credit Card
ORD-000942,164,Phone,Computing,West,Carol Davis,2024-05-09,1053.31,2,0.18,1727.43,Completed,Cash
ORD-000943,176,Monitor,Accessories,West,David Wilson,2024-03-21,189.22,2,0.02,370.87,Cancelled,Bank Transfer
ORD-000944,21,Tablet,Electronics,South,Carol Davis,2024-02-19,443.71,5,0.12,1952.32,Completed,Cash
ORD-000945,6,Tablet,Electronics,South,Alice Johnson,2024-06-13,274.34,2,0.12,482.84,Cancelled,PayPal
ORD-000946,123,Phone,Computing,North,David Wilson,2024-05-20,340.36,3,0.17,847.5,Completed,PayPal
ORD-000947,116,Headphones,Mobile,North,Carol Davis,2024-06-04,130.42,4,0.06,490.38,Cancelled,Bank Transfer
ORD-000948,80,Phone,Mobile,East,Alice Johnson,2024-05-13,501.99,5,0.15,2133.46,Completed,Cash
ORD-000949,132,Webcam,Accessories,West,David Wilson,2024-06-25,55.16,3,0.05,157.21,Cancelled,PayPal
ORD-000950,84,Mouse,Computing,Central,Carol Davis,2024-05-03,13.1,4,0.02,51.35,Completed,PayPal
ORD-000951,98,Headphones,Electronics,East,David Wilson,2024-04-30,73.7,2,0.18,120.87,Cancelled,Credit Card
ORD-000952,159,Tablet,Electronics,East,Eva Brown,2024-12-09,329.0,1,0.01,325.71,Cancelled,Cash
ORD-000953,52,Phone,Accessories,South,Bob Smith,2024-08-11,798.0,4,0.14,2745.12,Cancelled,PayPal
ORD-000954,11,Headphones,Electronics,North,Bob Smith,2024-04-11,60.18,2,0.07,111.93,Completed,PayPal
ORD-000955,166,Tablet,Mobile,South,Alice Johnson,2024-05-28,771.35,4,0.07,2869.42,Cancelled,Bank Transfer
ORD-000956,191,Laptop,Mobile,West,Carol Davis,2024-11-01,1250.78,2,0.03,2426.51,Completed,PayPal
ORD-000957,39,Keyboard,Electronics,Central,Carol Davis,2024-03-03,54.88,4,0.03,212.93,Cancelled,PayPal
ORD-000958,84,Headphones,Electronics,South,Carol Davis,2024-07-18,70.89,4,0.16,238.19,Cancelled,Cash
ORD-000959,149,Keyboard,Computing,Central,Bob Smith,2024-01-11,28.64,2,0.09,52.12,Cancelled,Bank Transfer
ORD-000960,8,Mouse,Electronics,North,Carol Davis,2024-08-30,34.12,4,0.18,111.91,Cancelled,Credit Card
ORD-000961,198,Headphones,Computing,West,David Wilson,2024-05-08,37.0,3,0.19,89.91,Completed,Cash
ORD-000962,129,Webcam,Mobile,East,Carol Davis,2024-10-20,58.52,3,0.12,154.49,Completed,PayPal
ORD-000963,184,Mouse,Accessories,East,David Wilson,2024-07-05,32.77,2,0.15,55.71,Completed,Credit Card
ORD-000964,134,Webcam,Electronics,South,Eva Brown,2024-12-15,101.4,4,0.02,397.49,Cancelled,Cash
ORD-000965,19,Phone,Electronics,West,David Wilson,2024-02-03,921.52,2,0.18,1511.29,Completed,Cash
ORD-000966,41,Laptop,Electronics,East,Carol Davis,2024-11-12,1747.23,3,0.19,4245.77,Completed,Cash
ORD-000967,169,Laptop,Mobile,East,Carol Davis,2024-08-05,1876.78,3,0.03,5461.43,Cancelled,Cash
ORD-000968,39,Laptop,Accessories,West,David Wilson,2024-06-20,1889.53,2,0.08,3476.74,Completed,Bank Transfer
ORD-000969,34,Keyboard,Mobile,West,Eva Brown,2024-09-09,80.83,2,0.02,158.43,Cancelled,Credit Card
ORD-000970,155,Headphones,Electronics,South,David Wilson,2024-08-23,139.84,3,0.1,377.57,Completed,Credit Card
ORD-000971,76,Phone,Computing,West,Alice Johnson,2024-11-15,506.22,2,0.16,850.45,Cancelled,PayPal
ORD-000972,91,Webcam,Electronics,West,Eva Brown,2024-07-10,101.89,3,0.12,268.99,Completed,Credit Card
ORD-000973,68,Webcam,Computing,South,Alice Johnson,2024-12-25,49.24,4,0.07,183.17,Completed,Bank Transfer
ORD-000974,5,Keyboard,Accessories,East,Bob Smith,2024-03-07,20.86,4,0.04,80.1,Completed,PayPal
ORD-000975,5,Phone,Accessories,West,David Wilson,2024-06-13,1023.9,4,0.03,3972.73,Cancelled,Credit Card
ORD-000976,55,Webcam,Computing,West,Alice Johnson,2024-07-03,117.14,3,0.12,309.25,Completed,Credit Card
ORD-000977,179,Keyboard,Accessories,Central,Carol Davis,2024-07-10,41.68,5,0.02,204.23,Completed,Bank Transfer
ORD-000978,189,Monitor,Computing,North,David Wilson,2024-11-21,422.38,4,0.02,1655.73,Completed,PayPal
ORD-000979,163,Mouse,Accessories,West,Bob Smith,2024-07-30,21.49,2,0.09,39.11,Completed,Bank Transfer
ORD-000980,98,Headphones,Accessories,West,Carol Davis,2024-02-14,102.45,5,0.14,440.53,Cancelled,PayPal
ORD-000981,151,Mouse,Accessories,West,David Wilson,2024-09-03,46.3,3,0.08,127.79,Cancelled,Cash
ORD-000982,185,Laptop,Accessories,East,Alice Johnson,2024-07-01,1157.63,3,0.15,2951.96,Completed,Cash
ORD-000983,104,Mouse,Mobile,Central,David Wilson,2024-02-17,42.21,3,0.0,126.63,Completed,Cash
ORD-000984,164,Monitor,Mobile,West,Eva Brown,2024-04-29,443.78,4,0.03,1721.87,Completed,Credit Card
ORD-000985,46,Monitor,Electronics,West,Bob Smith,2024-07-03,218.3,3,0.1,589.41,Completed,PayPal
ORD-000986,111,Keyboard,Mobile,Central,Alice Johnson,2024-03-19,26.04,1,0.13,22.65,Cancelled,Credit Card
ORD-000987,11,Tablet,Mobile,Central,Carol Davis,2024-01-15,750.59,5,0.11,3340.13,Completed,Cash
ORD-000988,106,Headphones,Accessories,East,Bob Smith,2024-05-04,91.63,1,0.04,87.96,Cancelled,Bank Transfer
ORD-000989,34,Laptop,Electronics,West,Eva Brown,2024-12-31,1052.99,3,0.0,3158.97,Completed,Cash
ORD-000990,41,Laptop,Electronics,West,Carol Davis,2024-06-27,1494.09,3,0.03,4347.8,Completed,Bank Transfer
ORD-000991,130,Keyboard,Electronics,West,Alice Johnson,2024-03-27,20.39,3,0.07,56.89,Completed,Credit Card
ORD-000992,20,Monitor,Mobile,North,Alice Johnson,2024-09-19,422.5,4,0.04,1622.4,Cancelled,Credit Card
ORD-000993,180,Laptop,Mobile,North,David Wilson,2024-06-11,893.98,1,0.17,742.0,Cancelled,PayPal
ORD-000994,49,Laptop,Accessories,Central,Bob Smith,2024-02-03,1630.93,2,0.18,2674.73,Completed,Bank Transfer
ORD-000995,88,Monitor,Accessories,Central,Eva Brown,2024-02-07,223.25,2,0.04,428.64,Cancelled,Bank Transfer
ORD-000996,44,Tablet,Mobile,East,Carol Davis,2024-07-29,208.27,3,0.1,562.33,Completed,Credit Card
ORD-000997,151,Headphones,Accessories,North,Eva Brown,2024-04-01,161.73,1,0.17,134.24,Completed,Credit Card
ORD-000998,51,Webcam,Computing,Central,Bob Smith,2024-01-06,95.53,1,0.02,93.62,Cancelled,Bank Transfer
ORD-000999,60,Keyboard,Accessories,South,David Wilson,2024-11-16,68.78,2,0.05,130.68,Cancelled,Bank Transfer
ORD-001000,77,Monitor,Mobile,West,Eva Brown,2024-07-14,341.57,3,0.09,932.49,Completed,Cash
