session_id,timestamp,page,source,device,country,session_duration,is_bounce,page_views
SESS-000328,2024-05-13 15:56:00,/about,Referral,Tablet,Italy,68,False,4
SESS-000329,2024-01-04 23:33:00,/contact,Direct,Desktop,Canada,193,True,1
SESS-000330,2024-10-06 23:16:00,/pricing,Twitter,Mobile,Germany,373,False,9
SESS-000331,2024-09-22 12:08:00,/contact,Google,Desktop,Canada,81,False,8
SESS-000332,2024-05-07 12:11:00,/support,Referral,Tablet,France,275,False,5
SESS-000333,2024-06-09 13:53:00,/contact,Twitter,Tablet,Germany,265,False,4
SESS-000334,2024-09-01 10:25:00,/support,Referral,Tablet,Netherlands,630,False,4
SESS-000335,2024-02-18 08:19:00,/contact,Email,Mobile,UK,55,False,6
SESS-000336,2024-04-02 11:42:00,/products,Google,Tablet,UK,101,False,2
SESS-000337,2024-02-24 15:24:00,/features,Google,Tablet,Netherlands,463,False,9
SESS-000338,2024-08-27 00:09:00,/blog,Twitter,Mobile,Germany,331,False,6
SESS-000339,2024-05-17 05:40:00,/blog,Twitter,Mobile,Canada,433,True,1
SESS-000340,2024-02-24 23:49:00,/about,Email,Desktop,Germany,88,False,2
SESS-000341,2024-10-17 11:30:00,/contact,Facebook,Tablet,UK,106,True,1
SESS-000342,2024-07-18 02:13:00,/support,Twitter,Mobile,France,762,False,6
SESS-000343,2024-06-01 19:55:00,/blog,LinkedIn,Tablet,France,593,False,8
SESS-000344,2024-05-26 18:14:00,/home,LinkedIn,Tablet,Germany,89,False,1
SESS-000345,2024-10-15 22:42:00,/features,LinkedIn,Tablet,France,390,False,1
SESS-000346,2024-12-18 07:53:00,/support,LinkedIn,Desktop,France,720,False,1
SESS-000347,2024-03-12 02:05:00,/blog,Facebook,Desktop,UK,706,False,3
SESS-000348,2024-10-12 16:39:00,/pricing,Email,Tablet,France,231,True,1
SESS-000349,2024-07-06 19:34:00,/home,Email,Desktop,Italy,294,True,1
SESS-000350,2024-06-26 16:38:00,/about,Google,Mobile,Germany,138,False,3
SESS-000351,2024-09-29 20:04:00,/features,Twitter,Mobile,France,414,False,8
SESS-000352,2024-12-07 02:16:00,/home,Direct,Tablet,France,237,False,7
SESS-000353,2024-06-16 21:34:00,/blog,Google,Desktop,USA,197,False,7
SESS-000354,2024-11-16 13:02:00,/contact,Email,Tablet,France,251,False,6
SESS-000355,2024-04-08 04:18:00,/products,Email,Desktop,USA,206,False,7
SESS-000356,2024-11-09 22:36:00,/products,Email,Tablet,Germany,75,True,1
SESS-000357,2024-12-17 20:30:00,/blog,Referral,Desktop,UK,455,False,2
SESS-000358,2024-05-14 23:48:00,/about,Twitter,Desktop,Netherlands,54,False,2
SESS-000359,2024-09-17 13:43:00,/about,Email,Desktop,Spain,171,False,10
SESS-000360,2024-07-23 11:59:00,/features,Direct,Tablet,Spain,268,False,7
SESS-000361,2024-01-30 21:56:00,/pricing,LinkedIn,Tablet,France,399,True,1
SESS-000362,2024-06-10 23:46:00,/home,Facebook,Tablet,France,261,False,6
SESS-000363,2024-05-03 18:37:00,/products,Facebook,Mobile,USA,192,False,6
SESS-000364,2024-10-14 11:43:00,/pricing,Twitter,Desktop,Netherlands,335,True,1
SESS-000365,2024-09-13 12:27:00,/home,LinkedIn,Tablet,France,165,False,3
SESS-000366,2024-10-10 08:08:00,/home,Twitter,Desktop,France,195,True,1
SESS-000367,2024-11-05 17:17:00,/products,Facebook,Mobile,France,261,True,1
SESS-000368,2024-02-04 14:57:00,/products,Facebook,Tablet,Netherlands,459,False,10
SESS-000369,2024-02-14 03:14:00,/contact,Twitter,Desktop,Germany,282,False,5
SESS-000370,2024-02-24 18:12:00,/features,Google,Desktop,Netherlands,163,False,3
SESS-000371,2024-08-03 12:22:00,/blog,Facebook,Mobile,UK,853,False,1
SESS-000372,2024-07-20 06:12:00,/features,Google,Mobile,Italy,341,False,5
SESS-000373,2024-02-03 16:49:00,/products,LinkedIn,Mobile,Spain,488,False,5
SESS-000374,2024-04-19 03:16:00,/pricing,Referral,Mobile,Italy,510,True,1
SESS-000375,2024-02-09 21:02:00,/pricing,Direct,Desktop,Spain,228,True,1
SESS-000376,2024-04-04 03:41:00,/contact,Facebook,Tablet,Germany,255,True,1
SESS-000377,2024-09-08 23:42:00,/pricing,Referral,Mobile,UK,476,False,6
SESS-000378,2024-10-08 13:33:00,/contact,Direct,Mobile,Netherlands,157,False,4
SESS-000379,2024-01-21 23:58:00,/products,Direct,Tablet,Netherlands,283,False,6
SESS-000380,2024-09-25 20:02:00,/contact,Direct,Tablet,Canada,52,False,5
SESS-000381,2024-01-27 19:18:00,/about,Facebook,Tablet,Netherlands,156,True,1
SESS-000382,2024-10-26 11:43:00,/blog,Email,Mobile,Italy,579,False,5
SESS-000383,2024-04-05 20:56:00,/features,LinkedIn,Tablet,Canada,64,False,2
SESS-000384,2024-05-03 17:48:00,/about,Google,Tablet,Germany,128,False,3
SESS-000385,2024-05-01 07:53:00,/about,Direct,Mobile,Italy,43,True,1
SESS-000386,2024-06-14 04:41:00,/about,Email,Mobile,Canada,60,False,2
SESS-000387,2024-10-23 01:44:00,/home,Facebook,Desktop,Netherlands,297,False,1
SESS-000388,2024-11-04 15:52:00,/products,Facebook,Desktop,France,138,False,7
SESS-000389,2024-03-15 03:33:00,/products,Referral,Mobile,France,109,False,5
SESS-000390,2024-11-03 15:16:00,/support,Email,Tablet,Netherlands,741,False,2
SESS-000391,2024-06-27 03:12:00,/home,Twitter,Desktop,Spain,239,False,3
SESS-000392,2024-11-23 19:41:00,/support,Twitter,Tablet,Netherlands,297,False,1
SESS-000393,2024-02-26 21:22:00,/features,Direct,Mobile,Spain,412,False,3
SESS-000394,2024-09-03 08:06:00,/products,Referral,Tablet,UK,142,False,5
SESS-000395,2024-05-02 16:25:00,/home,LinkedIn,Tablet,Italy,179,False,9
SESS-000396,2024-01-30 09:28:00,/about,Referral,Desktop,USA,145,False,10
SESS-000397,2024-01-24 11:59:00,/about,Facebook,Desktop,Germany,179,False,5
SESS-000398,2024-02-25 06:29:00,/blog,Facebook,Desktop,France,872,False,8
SESS-000399,2024-04-14 15:39:00,/blog,Email,Mobile,USA,759,False,3
SESS-000400,2024-03-21 09:55:00,/home,Referral,Mobile,Germany,221,True,1
SESS-000401,2024-11-16 00:33:00,/about,Direct,Desktop,Spain,107,False,6
SESS-000402,2024-05-16 08:28:00,/about,Email,Tablet,USA,91,False,2
SESS-000403,2024-02-11 12:23:00,/contact,Referral,Desktop,UK,142,False,9
SESS-000404,2024-02-13 01:38:00,/home,Direct,Tablet,Canada,97,True,1
SESS-000405,2024-02-29 08:41:00,/support,Facebook,Mobile,USA,433,False,2
SESS-000406,2024-07-28 23:34:00,/products,LinkedIn,Mobile,Germany,190,False,9
SESS-000407,2024-03-22 17:29:00,/blog,Referral,Desktop,Italy,883,False,7
SESS-000408,2024-03-16 07:01:00,/features,Facebook,Desktop,Canada,319,True,1
SESS-000409,2024-06-12 16:40:00,/features,Facebook,Mobile,UK,100,False,7
SESS-000410,2024-03-27 17:17:00,/support,Referral,Tablet,Canada,490,False,9
SESS-000411,2024-12-02 11:16:00,/blog,Referral,Mobile,Canada,404,True,1
SESS-000412,2024-06-05 05:41:00,/features,Facebook,Tablet,UK,362,False,7
SESS-000413,2024-08-06 20:40:00,/features,Direct,Tablet,Spain,389,False,10
SESS-000414,2024-03-21 02:59:00,/features,Google,Tablet,Germany,325,False,3
SESS-000415,2024-03-03 16:34:00,/pricing,Facebook,Desktop,USA,493,False,6
SESS-000416,2024-10-17 18:04:00,/contact,Twitter,Mobile,Spain,95,False,5
SESS-000417,2024-08-17 15:27:00,/contact,Google,Desktop,Netherlands,208,False,9
SESS-000418,2024-01-22 05:40:00,/home,Direct,Desktop,Italy,266,True,1
SESS-000419,2024-12-04 00:59:00,/pricing,Referral,Desktop,Italy,537,False,10
SESS-000420,2024-01-05 15:04:00,/blog,Twitter,Mobile,Germany,876,True,1
SESS-000421,2024-03-07 22:43:00,/about,LinkedIn,Mobile,Netherlands,177,False,5
SESS-000422,2024-07-24 21:11:00,/contact,Facebook,Tablet,Canada,62,False,5
SESS-000423,2024-10-07 19:53:00,/blog,Email,Desktop,Italy,476,False,5
SESS-000424,2024-01-18 01:42:00,/features,Google,Desktop,UK,185,True,1
SESS-000425,2024-05-05 20:32:00,/about,LinkedIn,Mobile,Germany,173,False,10
SESS-000426,2024-07-20 16:01:00,/blog,Email,Tablet,France,160,False,4
SESS-000427,2024-11-09 01:57:00,/about,Email,Tablet,France,174,False,1
SESS-000428,2024-11-11 22:52:00,/about,Direct,Tablet,Italy,175,False,5
SESS-000429,2024-08-19 02:28:00,/support,Google,Mobile,Canada,730,True,1
SESS-000430,2024-08-16 20:51:00,/contact,Direct,Mobile,USA,119,False,2
SESS-000431,2024-07-27 15:37:00,/contact,Referral,Mobile,UK,56,False,2
SESS-000432,2024-04-27 03:49:00,/pricing,Referral,Tablet,Spain,94,False,8
SESS-000433,2024-12-11 18:12:00,/features,Referral,Tablet,Italy,223,False,5
SESS-000434,2024-03-11 13:45:00,/about,Twitter,Mobile,Italy,110,True,1
SESS-000435,2024-03-12 18:53:00,/home,Google,Mobile,USA,289,False,4
SESS-000436,2024-12-01 21:19:00,/features,Twitter,Mobile,France,290,True,1
SESS-000437,2024-06-13 15:55:00,/home,Google,Desktop,Italy,41,True,1
SESS-000438,2024-02-25 18:13:00,/pricing,LinkedIn,Tablet,Germany,288,True,1
SESS-000439,2024-11-14 18:25:00,/products,Google,Desktop,USA,298,False,8
SESS-000440,2024-10-14 14:00:00,/about,Direct,Mobile,UK,122,False,7
SESS-000441,2024-07-13 03:35:00,/products,Google,Mobile,Canada,587,True,1
SESS-000442,2024-05-21 21:22:00,/products,LinkedIn,Desktop,Canada,152,True,1
SESS-000443,2024-07-15 12:22:00,/pricing,Email,Mobile,France,357,False,8
SESS-000444,2024-02-09 00:29:00,/blog,Twitter,Tablet,Germany,194,True,1
SESS-000445,2024-06-22 06:53:00,/blog,Facebook,Mobile,Canada,367,False,2
SESS-000446,2024-09-05 16:30:00,/products,Email,Mobile,UK,202,False,6
SESS-000447,2024-08-11 12:21:00,/products,Email,Tablet,Germany,291,False,7
SESS-000448,2024-09-13 06:01:00,/about,Facebook,Mobile,Netherlands,124,True,1
SESS-000449,2024-09-30 00:48:00,/home,Facebook,Tablet,France,190,False,1
SESS-000450,2024-06-05 07:48:00,/products,Google,Tablet,Germany,395,False,9
SESS-000451,2024-11-08 13:43:00,/blog,Google,Tablet,Germany,381,False,2
SESS-000452,2024-03-18 23:45:00,/blog,Facebook,Desktop,UK,136,False,3
SESS-000453,2024-01-10 03:30:00,/products,Twitter,Mobile,Germany,520,True,1
SESS-000454,2024-01-23 20:55:00,/pricing,LinkedIn,Tablet,Italy,521,False,2
SESS-000455,2024-10-16 13:18:00,/features,Referral,Mobile,UK,128,False,9
SESS-000456,2024-12-13 15:31:00,/about,Direct,Mobile,Spain,153,True,1
SESS-000457,2024-06-21 21:03:00,/home,Facebook,Mobile,Germany,48,False,1
SESS-000458,2024-03-31 22:24:00,/features,LinkedIn,Mobile,USA,419,False,10
SESS-000459,2024-11-02 19:56:00,/features,Referral,Mobile,USA,81,False,7
SESS-000460,2024-09-09 00:46:00,/features,Direct,Tablet,Italy,79,False,5
SESS-000461,2024-06-17 15:56:00,/products,Facebook,Mobile,France,280,False,3
SESS-000462,2024-06-14 02:49:00,/blog,Direct,Mobile,Germany,574,True,1
SESS-000463,2024-04-25 02:33:00,/blog,Referral,Tablet,Germany,174,False,4
SESS-000464,2024-08-30 21:37:00,/home,LinkedIn,Desktop,Canada,259,False,8
SESS-000465,2024-03-01 18:41:00,/support,LinkedIn,Mobile,Netherlands,317,False,4
SESS-000466,2024-10-24 18:09:00,/support,Twitter,Desktop,Italy,977,False,3
SESS-000467,2024-01-31 09:35:00,/contact,Facebook,Mobile,Netherlands,63,False,1
SESS-000468,2024-05-17 00:50:00,/blog,Email,Mobile,USA,574,False,8
SESS-000469,2024-05-28 18:02:00,/about,Referral,Desktop,Spain,146,True,1
SESS-000470,2024-11-24 10:37:00,/support,Google,Mobile,Canada,1130,False,8
SESS-000471,2024-06-20 11:19:00,/contact,Google,Tablet,Germany,297,True,1
SESS-000472,2024-02-02 10:32:00,/contact,Referral,Mobile,UK,123,False,6
SESS-000473,2024-01-06 03:06:00,/home,Referral,Tablet,Italy,42,True,1
SESS-000474,2024-12-07 04:10:00,/features,Direct,Mobile,UK,460,False,6
SESS-000475,2024-12-13 02:08:00,/contact,Facebook,Desktop,Italy,216,False,3
SESS-000476,2024-12-11 02:51:00,/about,Email,Tablet,Germany,116,True,1
SESS-000477,2024-07-21 02:39:00,/blog,Direct,Tablet,Canada,476,True,1
SESS-000478,2024-11-26 23:18:00,/contact,Twitter,Mobile,Italy,161,False,6
SESS-000479,2024-10-29 17:16:00,/about,Direct,Tablet,Italy,77,False,5
SESS-000480,2024-02-08 21:02:00,/home,LinkedIn,Mobile,France,153,False,3
SESS-000481,2024-07-25 23:46:00,/pricing,Google,Desktop,UK,331,False,7
SESS-000482,2024-06-18 15:18:00,/products,Twitter,Mobile,Germany,124,True,1
SESS-000483,2024-12-18 03:22:00,/home,Referral,Mobile,France,67,True,1
SESS-000484,2024-02-22 06:01:00,/contact,Facebook,Tablet,Spain,184,False,4
SESS-000485,2024-03-26 23:13:00,/pricing,Google,Tablet,UK,513,True,1
SESS-000486,2024-05-16 17:08:00,/about,Twitter,Tablet,UK,163,False,1
SESS-000487,2024-01-22 13:58:00,/home,Facebook,Desktop,Spain,242,True,1
SESS-000488,2024-04-09 14:07:00,/products,Google,Mobile,Spain,568,False,5
SESS-000489,2024-08-17 16:43:00,/features,LinkedIn,Tablet,Netherlands,231,False,10
SESS-000490,2024-11-04 13:09:00,/about,Email,Desktop,Italy,122,False,8
SESS-000491,2024-06-02 15:04:00,/home,Referral,Tablet,Italy,82,True,1
SESS-000492,2024-09-28 05:55:00,/contact,Email,Tablet,Netherlands,205,False,7
SESS-000493,2024-07-22 06:20:00,/contact,Referral,Mobile,Germany,176,False,8
SESS-000494,2024-05-16 23:34:00,/contact,LinkedIn,Mobile,Netherlands,97,False,5
SESS-000495,2024-09-06 21:00:00,/pricing,Referral,Mobile,Italy,148,False,6
SESS-000496,2024-11-26 14:44:00,/about,Referral,Mobile,Spain,33,True,1
SESS-000497,2024-10-21 23:07:00,/support,Email,Mobile,Netherlands,812,False,1
SESS-000498,2024-02-20 08:07:00,/blog,Twitter,Desktop,Spain,323,False,4
SESS-000499,2024-06-04 06:59:00,/pricing,Facebook,Mobile,Italy,538,False,8
SESS-000500,2024-08-04 20:53:00,/contact,Twitter,Desktop,France,52,True,1
SESS-000501,2024-09-07 14:13:00,/contact,Google,Tablet,Netherlands,72,False,8
SESS-000502,2024-09-21 07:33:00,/pricing,LinkedIn,Tablet,Canada,222,False,3
SESS-000503,2024-04-25 19:12:00,/about,Facebook,Desktop,Germany,169,False,1
SESS-000504,2024-12-09 01:06:00,/blog,Email,Mobile,France,692,False,8
SESS-000505,2024-06-02 11:54:00,/contact,Direct,Tablet,Spain,104,False,2
SESS-000506,2024-10-30 18:06:00,/support,Twitter,Desktop,Italy,303,True,1
SESS-000507,2024-01-30 04:32:00,/contact,Direct,Tablet,Germany,85,False,2
SESS-000508,2024-10-27 22:10:00,/pricing,Referral,Mobile,UK,388,False,9
SESS-000509,2024-09-04 09:52:00,/support,Twitter,Mobile,Italy,418,False,10
SESS-000510,2024-11-16 23:48:00,/blog,LinkedIn,Tablet,Canada,413,False,7
SESS-000511,2024-09-27 05:31:00,/products,Google,Mobile,UK,104,False,10
SESS-000512,2024-04-14 15:58:00,/pricing,Email,Mobile,Italy,175,True,1
SESS-000513,2024-05-22 08:50:00,/contact,Google,Tablet,Germany,287,False,10
SESS-000514,2024-08-29 19:51:00,/products,Twitter,Tablet,USA,545,False,1
SESS-000515,2024-05-23 11:03:00,/about,Email,Desktop,UK,61,False,2
SESS-000516,2024-02-24 05:08:00,/pricing,LinkedIn,Tablet,UK,574,False,7
SESS-000517,2024-03-02 09:42:00,/contact,Google,Mobile,UK,150,False,4
SESS-000518,2024-02-28 17:23:00,/features,Twitter,Tablet,Spain,291,False,9
SESS-000519,2024-04-16 15:33:00,/support,Direct,Desktop,Spain,741,False,3
SESS-000520,2024-12-02 19:45:00,/products,Referral,Mobile,UK,547,False,10
SESS-000521,2024-03-10 08:41:00,/home,Referral,Mobile,USA,100,False,7
SESS-000522,2024-02-10 23:18:00,/pricing,Referral,Mobile,Spain,405,False,2
SESS-000523,2024-02-02 01:44:00,/products,LinkedIn,Mobile,Italy,249,False,7
SESS-000524,2024-09-06 04:05:00,/support,Direct,Mobile,UK,385,True,1
SESS-000525,2024-04-29 16:45:00,/home,Twitter,Tablet,UK,281,False,1
SESS-000526,2024-10-26 18:29:00,/support,Google,Desktop,Spain,590,False,8
SESS-000527,2024-01-16 07:27:00,/pricing,Referral,Mobile,Italy,345,False,7
SESS-000528,2024-05-11 06:41:00,/products,Referral,Mobile,UK,515,True,1
SESS-000529,2024-01-21 14:15:00,/about,Facebook,Mobile,Germany,138,False,5
SESS-000530,2024-02-11 15:02:00,/home,Email,Mobile,Spain,266,False,1
SESS-000531,2024-10-14 11:18:00,/features,Direct,Desktop,USA,352,False,8
SESS-000532,2024-08-26 13:18:00,/support,Google,Mobile,UK,915,True,1
SESS-000533,2024-04-17 13:14:00,/contact,LinkedIn,Tablet,Germany,183,False,8
SESS-000534,2024-04-27 13:59:00,/about,Twitter,Desktop,USA,119,True,1
SESS-000535,2024-12-16 08:22:00,/support,Twitter,Mobile,Germany,803,True,1
SESS-000536,2024-03-11 13:34:00,/support,Direct,Mobile,Spain,763,False,4
SESS-000537,2024-07-04 11:46:00,/contact,Twitter,Tablet,Germany,231,False,4
SESS-000538,2024-11-26 15:41:00,/products,LinkedIn,Desktop,Italy,399,True,1
SESS-000539,2024-08-08 03:58:00,/home,Referral,Tablet,Netherlands,71,False,5
SESS-000540,2024-02-08 13:03:00,/features,Referral,Mobile,Spain,319,False,8
SESS-000541,2024-08-19 05:36:00,/blog,Google,Desktop,UK,328,False,7
SESS-000542,2024-03-19 16:47:00,/products,LinkedIn,Tablet,UK,579,False,6
SESS-000543,2024-08-18 14:35:00,/products,Direct,Desktop,USA,280,False,2
SESS-000544,2024-04-28 15:16:00,/support,Referral,Mobile,USA,824,True,1
SESS-000545,2024-08-11 00:05:00,/home,Email,Tablet,Germany,292,True,1
SESS-000546,2024-04-23 06:27:00,/pricing,Direct,Tablet,USA,206,False,9
SESS-000547,2024-09-23 21:08:00,/contact,Referral,Mobile,Spain,276,False,6
SESS-000548,2024-12-31 17:02:00,/home,Facebook,Tablet,France,227,False,10
SESS-000549,2024-12-23 18:51:00,/about,Facebook,Mobile,Germany,164,False,1
SESS-000550,2024-10-08 12:27:00,/home,Email,Tablet,USA,170,False,2
SESS-000551,2024-05-28 09:20:00,/products,Email,Desktop,Canada,89,False,9
SESS-000552,2024-07-28 23:29:00,/home,LinkedIn,Tablet,Netherlands,73,True,1
SESS-000553,2024-08-11 03:36:00,/about,Facebook,Mobile,Germany,38,False,1
SESS-000554,2024-11-12 08:54:00,/features,Google,Tablet,UK,86,False,8
SESS-000555,2024-08-03 17:14:00,/pricing,Direct,Mobile,UK,214,False,4
SESS-000556,2024-03-25 03:20:00,/support,Direct,Tablet,UK,1156,False,8
SESS-000557,2024-04-21 10:55:00,/products,Twitter,Tablet,Netherlands,228,True,1
SESS-000558,2024-07-11 16:04:00,/pricing,Facebook,Desktop,Netherlands,127,False,1
SESS-000559,2024-01-19 10:58:00,/blog,Referral,Tablet,Canada,367,False,8
SESS-000560,2024-12-26 03:32:00,/home,Facebook,Mobile,Netherlands,103,False,10
SESS-000561,2024-11-15 09:22:00,/pricing,Direct,Desktop,Spain,198,False,6
SESS-000562,2024-06-23 02:47:00,/about,Twitter,Tablet,Germany,77,False,7
SESS-000563,2024-12-28 13:58:00,/about,Referral,Tablet,France,127,False,6
SESS-000564,2024-02-23 06:27:00,/products,Google,Tablet,Canada,435,False,6
SESS-000565,2024-06-22 04:51:00,/contact,Facebook,Tablet,Italy,186,False,8
SESS-000566,2024-05-19 05:07:00,/home,Google,Mobile,Netherlands,72,False,10
SESS-000567,2024-06-10 05:05:00,/about,Facebook,Mobile,Canada,123,False,9
SESS-000568,2024-11-26 00:06:00,/about,Email,Mobile,Spain,144,True,1
SESS-000569,2024-06-30 16:33:00,/home,Google,Tablet,Canada,296,False,8
SESS-000570,2024-03-16 06:41:00,/pricing,Facebook,Tablet,Germany,577,True,1
SESS-000571,2024-06-28 23:10:00,/products,Email,Mobile,Netherlands,460,False,9
SESS-000572,2024-10-13 13:10:00,/products,LinkedIn,Desktop,Netherlands,486,False,7
SESS-000573,2024-07-24 13:13:00,/home,LinkedIn,Tablet,Netherlands,105,False,9
SESS-000574,2024-11-28 19:32:00,/contact,Direct,Tablet,France,103,False,4
SESS-000575,2024-05-15 07:00:00,/products,Twitter,Tablet,France,370,True,1
SESS-000576,2024-08-23 11:07:00,/contact,LinkedIn,Desktop,USA,287,False,1
SESS-000577,2024-12-27 02:30:00,/features,Twitter,Desktop,Germany,338,False,7
SESS-000578,2024-11-04 15:20:00,/products,LinkedIn,Mobile,USA,350,True,1
SESS-000579,2024-06-22 23:03:00,/features,Facebook,Mobile,UK,455,False,4
SESS-000580,2024-08-19 13:32:00,/products,Google,Tablet,France,267,True,1
SESS-000581,2024-11-19 03:52:00,/pricing,LinkedIn,Tablet,UK,158,False,8
SESS-000582,2024-12-30 08:08:00,/home,LinkedIn,Tablet,Italy,266,True,1
SESS-000583,2024-12-04 08:31:00,/features,Referral,Mobile,Germany,379,True,1
SESS-000584,2024-02-16 17:50:00,/home,Email,Mobile,Germany,215,True,1
SESS-000585,2024-11-01 13:14:00,/contact,Direct,Tablet,Germany,226,False,5
SESS-000586,2024-02-19 04:03:00,/features,Referral,Mobile,Netherlands,389,False,7
SESS-000587,2024-08-24 18:09:00,/pricing,Google,Tablet,USA,304,False,1
SESS-000588,2024-02-28 03:31:00,/pricing,Direct,Desktop,Italy,349,False,2
SESS-000589,2024-06-19 16:50:00,/pricing,Referral,Mobile,Canada,267,False,10
SESS-000590,2024-01-29 14:53:00,/contact,Google,Mobile,USA,157,True,1
SESS-000591,2024-10-13 15:43:00,/features,Direct,Mobile,Italy,274,False,9
SESS-000592,2024-04-10 19:33:00,/products,Direct,Tablet,UK,335,False,6
SESS-000593,2024-05-09 12:29:00,/home,Twitter,Tablet,Spain,74,False,2
SESS-000594,2024-03-13 03:21:00,/products,Google,Mobile,Netherlands,401,True,1
SESS-000595,2024-04-10 14:59:00,/home,Facebook,Mobile,France,105,False,1
SESS-000596,2024-02-19 08:17:00,/features,Twitter,Tablet,Spain,365,False,9
SESS-000597,2024-10-28 05:08:00,/features,Email,Desktop,Italy,266,False,6
SESS-000598,2024-05-01 12:56:00,/support,LinkedIn,Tablet,France,762,False,9
SESS-000599,2024-07-14 05:32:00,/support,LinkedIn,Mobile,Netherlands,186,False,8
SESS-000600,2024-04-21 01:28:00,/blog,LinkedIn,Mobile,Italy,676,False,2
SESS-000601,2024-09-03 17:07:00,/home,Referral,Desktop,France,251,False,3
